{'timestamp': '2025-07-26T15:21:27', 'printer_id': 'EE-Printer-1', 'user_id': 'student_040', 'pages': 20, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-25T11:08:47', 'printer_id': 'CS-Printer-3', 'user_id': 'student_109', 'pages': 10, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.5, 'location': 'Computer Science'}
{'timestamp': '2025-07-30T10:22:19', 'printer_id': 'EE-Printer-1', 'user_id': 'student_122', 'pages': 12, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.24, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-19T02:01:55', 'printer_id': 'CS-Printer-3', 'user_id': 'student_108', 'pages': 25, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.25, 'location': 'Computer Science'}
{'timestamp': '2025-07-18T15:00:54', 'printer_id': 'EE-Printer-1', 'user_id': 'staff_009', 'pages': 26, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.52, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-02T15:02:12', 'printer_id': 'CS-Printer-2', 'user_id': 'student_136', 'pages': 25, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.25, 'location': 'Computer Science'}
{'timestamp': '2025-08-11T11:48:33', 'printer_id': 'CS-Printer-1', 'user_id': 'student_177', 'pages': 13, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.26, 'location': 'Computer Science'}
{'timestamp': '2025-07-20T04:00:00', 'printer_id': 'CS-Printer-2', 'user_id': 'student_071', 'pages': 14, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.7, 'location': 'Computer Science'}
{'timestamp': '2025-08-11T12:54:27', 'printer_id': 'LA-Printer-1', 'user_id': 'student_115', 'pages': 21, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.05, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-22T01:45:04', 'printer_id': 'CS-Printer-1', 'user_id': 'student_148', 'pages': 18, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-07-27T11:01:09', 'printer_id': 'EE-Printer-3', 'user_id': 'student_043', 'pages': 19, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.38, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T09:44:43', 'printer_id': 'LA-Printer-2', 'user_id': 'student_084', 'pages': 21, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.05, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-22T04:03:18', 'printer_id': 'CS-Printer-3', 'user_id': 'student_121', 'pages': 29, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.45, 'location': 'Computer Science'}
{'timestamp': '2025-08-10T15:30:55', 'printer_id': 'EE-Printer-1', 'user_id': 'student_080', 'pages': 24, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.2, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-05T13:40:42', 'printer_id': 'CS-Printer-2', 'user_id': 'student_050', 'pages': 18, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.9, 'location': 'Computer Science'}
{'timestamp': '2025-07-22T15:09:15', 'printer_id': 'CS-Printer-3', 'user_id': 'student_085', 'pages': 22, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.1, 'location': 'Computer Science'}
{'timestamp': '2025-08-09T00:29:56', 'printer_id': 'EE-Printer-2', 'user_id': 'student_154', 'pages': 27, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.54, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-20T05:58:43', 'printer_id': 'LA-Printer-1', 'user_id': 'student_138', 'pages': 23, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.15, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-02T10:00:26', 'printer_id': 'EE-Printer-1', 'user_id': 'student_060', 'pages': 21, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.05, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-06T04:57:29', 'printer_id': 'LA-Printer-2', 'user_id': 'student_064', 'pages': 28, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.4, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-04T09:23:02', 'printer_id': 'CS-Printer-2', 'user_id': 'student_008', 'pages': 22, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.44, 'location': 'Computer Science'}
{'timestamp': '2025-07-15T15:00:18', 'printer_id': 'CS-Printer-2', 'user_id': 'student_152', 'pages': 12, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-07-27T08:08:47', 'printer_id': 'EE-Printer-1', 'user_id': 'student_175', 'pages': 8, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.4, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-02T10:48:11', 'printer_id': 'CS-Printer-1', 'user_id': 'student_194', 'pages': 10, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.2, 'location': 'Computer Science'}
{'timestamp': '2025-07-16T03:07:19', 'printer_id': 'EE-Printer-2', 'user_id': 'staff_014', 'pages': 27, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-29T03:22:34', 'printer_id': 'LA-Printer-2', 'user_id': 'staff_016', 'pages': 21, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.42, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-01T04:20:17', 'printer_id': 'CS-Printer-1', 'user_id': 'staff_004', 'pages': 16, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.8, 'location': 'Computer Science'}
{'timestamp': '2025-08-02T01:26:15', 'printer_id': 'CS-Printer-2', 'user_id': 'staff_017', 'pages': 15, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.3, 'location': 'Computer Science'}
{'timestamp': '2025-08-07T02:46:08', 'printer_id': 'CS-Printer-1', 'user_id': 'student_114', 'pages': 25, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.25, 'location': 'Computer Science'}
{'timestamp': '2025-08-06T13:46:09', 'printer_id': 'LA-Printer-2', 'user_id': 'staff_007', 'pages': 30, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.6, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-23T11:48:37', 'printer_id': 'CS-Printer-3', 'user_id': 'student_184', 'pages': 24, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.2, 'location': 'Computer Science'}
{'timestamp': '2025-08-03T05:38:36', 'printer_id': 'EE-Printer-2', 'user_id': 'student_015', 'pages': 11, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.55, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-16T15:25:42', 'printer_id': 'LA-Printer-1', 'user_id': 'student_004', 'pages': 14, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.7, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-14T12:12:58', 'printer_id': 'EE-Printer-2', 'user_id': 'student_107', 'pages': 22, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.44, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-08T06:24:03', 'printer_id': 'CS-Printer-1', 'user_id': 'student_138', 'pages': 17, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.34, 'location': 'Computer Science'}
{'timestamp': '2025-07-28T01:57:01', 'printer_id': 'CS-Printer-3', 'user_id': 'student_089', 'pages': 12, 'document_name': 'Resume.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.24, 'location': 'Computer Science'}
{'timestamp': '2025-07-30T10:04:21', 'printer_id': 'CS-Printer-1', 'user_id': 'student_167', 'pages': 29, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.45, 'location': 'Computer Science'}
{'timestamp': '2025-08-10T14:28:42', 'printer_id': 'CS-Printer-1', 'user_id': 'student_100', 'pages': 12, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.24, 'location': 'Computer Science'}
{'timestamp': '2025-08-04T06:11:52', 'printer_id': 'EE-Printer-3', 'user_id': 'student_048', 'pages': 20, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.4, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-28T03:58:11', 'printer_id': 'EE-Printer-1', 'user_id': 'student_093', 'pages': 21, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.05, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-09T11:07:15', 'printer_id': 'CS-Printer-2', 'user_id': 'student_199', 'pages': 10, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.2, 'location': 'Computer Science'}
{'timestamp': '2025-07-16T11:01:24', 'printer_id': 'EE-Printer-3', 'user_id': 'student_105', 'pages': 26, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.52, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-11T13:30:33', 'printer_id': 'LA-Printer-1', 'user_id': 'student_070', 'pages': 26, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.3, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-16T06:43:32', 'printer_id': 'CS-Printer-2', 'user_id': 'staff_008', 'pages': 13, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Computer Science'}
{'timestamp': '2025-08-03T05:05:50', 'printer_id': 'EE-Printer-1', 'user_id': 'student_179', 'pages': 25, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.25, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-11T00:23:05', 'printer_id': 'CS-Printer-3', 'user_id': 'student_130', 'pages': 6, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.3, 'location': 'Computer Science'}
{'timestamp': '2025-07-30T11:05:07', 'printer_id': 'LA-Printer-2', 'user_id': 'student_074', 'pages': 29, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-22T09:58:48', 'printer_id': 'EE-Printer-1', 'user_id': 'student_162', 'pages': 29, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.45, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-04T03:57:25', 'printer_id': 'LA-Printer-1', 'user_id': 'student_028', 'pages': 10, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.5, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-18T07:17:58', 'printer_id': 'LA-Printer-2', 'user_id': 'student_159', 'pages': 18, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-26T04:08:23', 'printer_id': 'CS-Printer-3', 'user_id': 'student_133', 'pages': 17, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.85, 'location': 'Computer Science'}
{'timestamp': '2025-07-22T04:06:53', 'printer_id': 'EE-Printer-2', 'user_id': 'student_108', 'pages': 14, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.7, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-19T08:05:42', 'printer_id': 'CS-Printer-1', 'user_id': 'student_113', 'pages': 1, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.05, 'location': 'Computer Science'}
{'timestamp': '2025-07-25T06:54:54', 'printer_id': 'CS-Printer-3', 'user_id': 'student_043', 'pages': 10, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.2, 'location': 'Computer Science'}
{'timestamp': '2025-07-29T01:55:39', 'printer_id': 'LA-Printer-1', 'user_id': 'student_130', 'pages': 23, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.46, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-22T03:26:48', 'printer_id': 'LA-Printer-2', 'user_id': 'student_103', 'pages': 17, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.85, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-06T15:14:20', 'printer_id': 'EE-Printer-3', 'user_id': 'student_153', 'pages': 21, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.42, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-17T07:45:27', 'printer_id': 'LA-Printer-2', 'user_id': 'student_088', 'pages': 9, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.45, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-06T14:31:38', 'printer_id': 'EE-Printer-3', 'user_id': 'student_129', 'pages': 18, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.9, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-27T01:37:54', 'printer_id': 'LA-Printer-1', 'user_id': 'staff_019', 'pages': 20, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Error', 'cost': 0.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-08T04:23:54', 'printer_id': 'LA-Printer-1', 'user_id': 'student_061', 'pages': 27, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.54, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-03T10:15:23', 'printer_id': 'EE-Printer-2', 'user_id': 'student_166', 'pages': 9, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.45, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-14T15:35:30', 'printer_id': 'LA-Printer-2', 'user_id': 'student_070', 'pages': 12, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.24, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-28T15:53:43', 'printer_id': 'LA-Printer-2', 'user_id': 'staff_016', 'pages': 13, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.26, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-19T11:10:25', 'printer_id': 'EE-Printer-1', 'user_id': 'staff_006', 'pages': 5, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.25, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-22T04:44:28', 'printer_id': 'EE-Printer-2', 'user_id': 'student_030', 'pages': 24, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.2, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-05T14:39:14', 'printer_id': 'CS-Printer-2', 'user_id': 'staff_009', 'pages': 13, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.26, 'location': 'Computer Science'}
{'timestamp': '2025-07-25T03:27:07', 'printer_id': 'EE-Printer-3', 'user_id': 'student_101', 'pages': 5, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.25, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-06T05:33:57', 'printer_id': 'CS-Printer-1', 'user_id': 'staff_012', 'pages': 15, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.3, 'location': 'Computer Science'}
{'timestamp': '2025-08-01T09:45:56', 'printer_id': 'CS-Printer-2', 'user_id': 'student_149', 'pages': 12, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.6, 'location': 'Computer Science'}
{'timestamp': '2025-08-06T05:28:55', 'printer_id': 'EE-Printer-2', 'user_id': 'student_159', 'pages': 14, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.28, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-01T06:24:11', 'printer_id': 'EE-Printer-2', 'user_id': 'student_036', 'pages': 8, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.4, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T11:51:40', 'printer_id': 'CS-Printer-2', 'user_id': 'student_080', 'pages': 30, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.6, 'location': 'Computer Science'}
{'timestamp': '2025-07-25T03:16:41', 'printer_id': 'EE-Printer-1', 'user_id': 'student_041', 'pages': 7, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.35, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-05T09:33:33', 'printer_id': 'CS-Printer-2', 'user_id': 'student_047', 'pages': 5, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.1, 'location': 'Computer Science'}
{'timestamp': '2025-07-30T05:05:34', 'printer_id': 'CS-Printer-2', 'user_id': 'student_020', 'pages': 28, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.4, 'location': 'Computer Science'}
{'timestamp': '2025-08-10T04:28:21', 'printer_id': 'LA-Printer-2', 'user_id': 'student_076', 'pages': 27, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.54, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-31T01:42:01', 'printer_id': 'EE-Printer-3', 'user_id': 'student_143', 'pages': 10, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.5, 'location': 'Electrical Engineering'}
